day_id,day_of_week,hour,ACTIVITY_NAME,ACTIVITY_NAME_ENC
351,1,6,Personal Care,4
351,1,7,Caring for Household Members,0
351,1,8,Personal Care,4
351,1,9,Traveling / Commuting,10
351,1,10,Religious and Volunteer Activities,5
351,1,11,Working,11
351,1,12,Working,11
351,1,13,Personal Care,4
351,1,14,Socializing and Leisure,8
351,1,15,Working,11
351,1,16,Working,11
351,1,17,Working,11
351,1,18,Socializing and Leisure,8
351,1,19,Caring for Household Members,0
351,1,20,Eating and Drinking,1
351,1,21,Socializing and Leisure,8
351,1,22,Working,11
351,1,23,Socializing and Leisure,8
352,2,0,Sleeping,7
352,2,1,Sleeping,7
352,2,2,Sleeping,7
352,2,3,Sleeping,7
352,2,4,Sleeping,7
352,2,5,Personal Care,4
352,2,6,Traveling / Commuting,10
352,2,7,Personal Care,4
352,2,8,Sports and Exercise,9
352,2,9,Working,11
352,2,10,Religious and Volunteer Activities,5
352,2,11,Working,11
352,2,12,Religious and Volunteer Activities,5
352,2,13,Education,2
352,2,14,Working,11
352,2,15,Education,2
352,2,16,Religious and Volunteer Activities,5
352,2,17,Household Activities,3
352,2,18,Caring for Household Members,0
352,2,19,Shopping,6
352,2,20,Household Activities,3
352,2,21,Sleeping,7
352,2,22,Sleeping,7
352,2,23,Sleeping,7
353,3,0,Sleeping,7
353,3,1,Sleeping,7
353,3,2,Sleeping,7
353,3,3,Sleeping,7
353,3,4,Sleeping,7
353,3,5,Eating and Drinking,1
353,3,6,Caring for Household Members,0
353,3,7,Traveling / Commuting,10
353,3,8,Sleeping,7
353,3,9,Working,11
353,3,10,Religious and Volunteer Activities,5
353,3,11,Religious and Volunteer Activities,5
353,3,12,Sports and Exercise,9
353,3,13,Education,2
353,3,14,Eating and Drinking,1
353,3,15,Household Activities,3
353,3,16,Working,11
353,3,17,Working,11
353,3,18,Education,2
353,3,19,Eating and Drinking,1
353,3,20,Socializing and Leisure,8
353,3,21,Religious and Volunteer Activities,5
353,3,22,Sleeping,7
353,3,23,Education,2
354,4,0,Religious and Volunteer Activities,5
354,4,1,Sleeping,7
354,4,2,Sleeping,7
354,4,3,Sleeping,7
354,4,4,Sleeping,7
354,4,5,Sleeping,7
354,4,6,Personal Care,4
354,4,7,Religious and Volunteer Activities,5
354,4,8,Eating and Drinking,1
354,4,9,Education,2
354,4,10,Sleeping,7
354,4,11,Shopping,6
354,4,12,Traveling / Commuting,10
354,4,13,Working,11
354,4,14,Working,11
354,4,15,Socializing and Leisure,8
354,4,16,Sports and Exercise,9
354,4,17,Sports and Exercise,9
354,4,18,Household Activities,3
354,4,19,Household Activities,3
354,4,20,Religious and Volunteer Activities,5
354,4,21,Sports and Exercise,9
354,4,22,Personal Care,4
354,4,23,Socializing and Leisure,8
355,5,0,Sleeping,7
355,5,1,Sleeping,7
355,5,2,Sleeping,7
355,5,3,Sleeping,7
355,5,4,Sleeping,7
355,5,5,Sleeping,7
355,5,6,Eating and Drinking,1
355,5,7,Traveling / Commuting,10
355,5,8,Sports and Exercise,9
355,5,9,Socializing and Leisure,8
355,5,10,Traveling / Commuting,10
355,5,11,Personal Care,4
355,5,12,Shopping,6
355,5,13,Education,2
355,5,14,Shopping,6
355,5,15,Working,11
355,5,16,Working,11
355,5,17,Traveling / Commuting,10
355,5,18,Caring for Household Members,0
355,5,19,Traveling / Commuting,10
355,5,20,Socializing and Leisure,8
355,5,21,Socializing and Leisure,8
355,5,22,Socializing and Leisure,8
355,5,23,Sleeping,7
356,6,0,Sleeping,7
356,6,1,Sleeping,7
356,6,2,Sleeping,7
356,6,3,Sleeping,7
356,6,4,Sleeping,7
356,6,5,Sleeping,7
356,6,6,Traveling / Commuting,10
356,6,7,Personal Care,4
356,6,8,Sports and Exercise,9
356,6,9,Working,11
356,6,10,Working,11
356,6,11,Sports and Exercise,9
356,6,12,Eating and Drinking,1
356,6,13,Shopping,6
356,6,14,Education,2
356,6,15,Education,2
356,6,16,Working,11
356,6,17,Traveling / Commuting,10
356,6,18,Socializing and Leisure,8
356,6,19,Traveling / Commuting,10
356,6,20,Socializing and Leisure,8
356,6,21,Socializing and Leisure,8
356,6,22,Socializing and Leisure,8
356,6,23,Socializing and Leisure,8
357,0,0,Sleeping,7
357,0,1,Sleeping,7
357,0,2,Sleeping,7
357,0,3,Sleeping,7
357,0,4,Sleeping,7
357,0,5,Sleeping,7
357,0,6,Traveling / Commuting,10
357,0,7,Personal Care,4
357,0,8,Sports and Exercise,9
357,0,9,Working,11
357,0,10,Working,11
357,0,11,Eating and Drinking,1
357,0,12,Eating and Drinking,1
357,0,13,Education,2
357,0,14,Education,2
357,0,15,Working,11
357,0,16,Caring for Household Members,0
357,0,17,Shopping,6
357,0,18,Traveling / Commuting,10
357,0,19,Sports and Exercise,9
357,0,20,Socializing and Leisure,8
357,0,21,Socializing and Leisure,8
357,0,22,Socializing and Leisure,8
357,0,23,Sleeping,7
358,1,0,Sleeping,7
358,1,1,Working,11
358,1,2,Sleeping,7
358,1,3,Sleeping,7
358,1,4,Sleeping,7
358,1,5,Sleeping,7
358,1,6,Household Activities,3
358,1,7,Sports and Exercise,9
358,1,8,Working,11
358,1,9,Education,2
358,1,10,Education,2
358,1,11,Working,11
358,1,12,Working,11
358,1,13,Working,11
358,1,14,Sports and Exercise,9
358,1,15,Working,11
358,1,16,Socializing and Leisure,8
358,1,17,Traveling / Commuting,10
358,1,18,Caring for Household Members,0
358,1,19,Traveling / Commuting,10
358,1,20,Religious and Volunteer Activities,5
358,1,21,Sleeping,7
358,1,22,Sleeping,7
358,1,23,Socializing and Leisure,8
359,2,0,Sports and Exercise,9
359,2,1,Sleeping,7
359,2,2,Sleeping,7
359,2,3,Sleeping,7
359,2,4,Religious and Volunteer Activities,5
359,2,5,Sleeping,7
359,2,6,Working,11
359,2,7,Traveling / Commuting,10
359,2,8,Personal Care,4
359,2,9,Socializing and Leisure,8
359,2,10,Working,11
359,2,11,Education,2
359,2,12,Eating and Drinking,1
359,2,13,Sports and Exercise,9
359,2,14,Sports and Exercise,9
359,2,15,Working,11
359,2,16,Personal Care,4
359,2,17,Caring for Household Members,0
359,2,18,Working,11
359,2,19,Sports and Exercise,9
359,2,20,Sports and Exercise,9
359,2,21,Caring for Household Members,0
359,2,22,Household Activities,3
359,2,23,Sleeping,7
360,3,0,Sleeping,7
360,3,1,Sleeping,7
360,3,2,Sleeping,7
360,3,3,Sleeping,7
360,3,4,Sleeping,7
360,3,5,Personal Care,4
360,3,6,Eating and Drinking,1
360,3,7,Personal Care,4
360,3,8,Education,2
360,3,9,Working,11
360,3,10,Working,11
360,3,11,Working,11
360,3,12,Eating and Drinking,1
360,3,13,Shopping,6
360,3,14,Working,11
360,3,15,Working,11
360,3,16,Shopping,6
360,3,17,Working,11
360,3,18,Eating and Drinking,1
360,3,19,Traveling / Commuting,10
360,3,20,Caring for Household Members,0
360,3,21,Household Activities,3
360,3,22,Sleeping,7
360,3,23,Sleeping,7
361,4,0,Sleeping,7
361,4,1,Sleeping,7
361,4,2,Sleeping,7
361,4,3,Sleeping,7
361,4,4,Sleeping,7
361,4,5,Socializing and Leisure,8
361,4,6,Traveling / Commuting,10
361,4,7,Personal Care,4
361,4,8,Caring for Household Members,0
361,4,9,Working,11
361,4,10,Eating and Drinking,1
361,4,11,Working,11
361,4,12,Eating and Drinking,1
361,4,13,Sports and Exercise,9
361,4,14,Shopping,6
361,4,15,Working,11
361,4,16,Personal Care,4
361,4,17,Traveling / Commuting,10
361,4,18,Eating and Drinking,1
361,4,19,Socializing and Leisure,8
361,4,20,Household Activities,3
361,4,21,Socializing and Leisure,8
361,4,22,Sleeping,7
361,4,23,Sleeping,7
362,5,0,Sleeping,7
362,5,1,Sleeping,7
362,5,2,Sleeping,7
362,5,3,Sleeping,7
362,5,4,Sleeping,7
362,5,5,Sleeping,7
362,5,6,Household Activities,3
362,5,7,Caring for Household Members,0
362,5,8,Religious and Volunteer Activities,5
362,5,9,Shopping,6
362,5,10,Household Activities,3
362,5,11,Shopping,6
362,5,12,Traveling / Commuting,10
362,5,13,Education,2
362,5,14,Working,11
362,5,15,Working,11
362,5,16,Working,11
362,5,17,Shopping,6
362,5,18,Sports and Exercise,9
362,5,19,Shopping,6
362,5,20,Personal Care,4
362,5,21,Socializing and Leisure,8
362,5,22,Socializing and Leisure,8
362,5,23,Sleeping,7
363,6,0,Sleeping,7
363,6,1,Sleeping,7
363,6,2,Personal Care,4
363,6,3,Sleeping,7
363,6,4,Sleeping,7
363,6,5,Eating and Drinking,1
363,6,6,Traveling / Commuting,10
363,6,7,Household Activities,3
363,6,8,Working,11
363,6,9,Education,2
363,6,10,Working,11
363,6,11,Working,11
363,6,12,Traveling / Commuting,10
363,6,13,Sports and Exercise,9
363,6,14,Working,11
363,6,15,Working,11
363,6,16,Working,11
363,6,17,Household Activities,3
363,6,18,Eating and Drinking,1
363,6,19,Socializing and Leisure,8
363,6,20,Household Activities,3
363,6,21,Caring for Household Members,0
363,6,22,Sleeping,7
363,6,23,Traveling / Commuting,10
364,0,0,Sleeping,7
364,0,1,Sleeping,7
364,0,2,Sleeping,7
364,0,3,Sleeping,7
364,0,4,Sleeping,7
364,0,5,Personal Care,4
364,0,6,Eating and Drinking,1
364,0,7,Personal Care,4
364,0,8,Caring for Household Members,0
364,0,9,Shopping,6
364,0,10,Working,11
364,0,11,Eating and Drinking,1
364,0,12,Eating and Drinking,1
364,0,13,Eating and Drinking,1
364,0,14,Shopping,6
364,0,15,Working,11
364,0,16,Working,11
364,0,17,Working,11
364,0,18,Religious and Volunteer Activities,5
364,0,19,Education,2
364,0,20,Household Activities,3
364,0,21,Household Activities,3
364,0,22,Sleeping,7
364,0,23,Sleeping,7
365,1,0,Sleeping,7
365,1,1,Sleeping,7
365,1,2,Sleeping,7
365,1,3,Eating and Drinking,1
365,1,4,Sleeping,7
365,1,5,Shopping,6
365,1,6,Sports and Exercise,9
365,1,7,Personal Care,4
365,1,8,Working,11
365,1,9,Working,11
365,1,10,Working,11
365,1,11,Working,11
365,1,12,Shopping,6
365,1,13,Working,11
365,1,14,Traveling / Commuting,10
365,1,15,Working,11
365,1,16,Religious and Volunteer Activities,5
365,1,17,Working,11
365,1,18,Sports and Exercise,9
365,1,19,Household Activities,3
365,1,20,Personal Care,4
365,1,21,Socializing and Leisure,8
365,1,22,Sleeping,7
365,1,23,Sleeping,7
366,2,0,Sleeping,7
366,2,1,Sleeping,7
366,2,2,Sleeping,7
366,2,3,Sleeping,7
366,2,4,Sleeping,7
366,2,5,Eating and Drinking,1
366,2,6,Traveling / Commuting,10
366,2,7,Personal Care,4
366,2,8,Eating and Drinking,1
366,2,9,Education,2
366,2,10,Household Activities,3
366,2,11,Working,11
366,2,12,Eating and Drinking,1
366,2,13,Household Activities,3
366,2,14,Working,11
366,2,15,Household Activities,3
366,2,16,Education,2
366,2,17,Household Activities,3
366,2,18,Caring for Household Members,0
366,2,19,Religious and Volunteer Activities,5
366,2,20,Socializing and Leisure,8
366,2,21,Socializing and Leisure,8
366,2,22,Sleeping,7
366,2,23,Sleeping,7
367,3,0,Sleeping,7
367,3,1,Sleeping,7
367,3,2,Sleeping,7
367,3,3,Sleeping,7
367,3,4,Personal Care,4
367,3,5,Sleeping,7
367,3,6,Caring for Household Members,0
367,3,7,Education,2
367,3,8,Shopping,6
367,3,9,Working,11
367,3,10,Shopping,6
367,3,11,Working,11
367,3,12,Eating and Drinking,1
367,3,13,Religious and Volunteer Activities,5
367,3,14,Working,11
367,3,15,Eating and Drinking,1
367,3,16,Traveling / Commuting,10
367,3,17,Household Activities,3
367,3,18,Socializing and Leisure,8
367,3,19,Household Activities,3
367,3,20,Caring for Household Members,0
367,3,21,Eating and Drinking,1
367,3,22,Sleeping,7
367,3,23,Sleeping,7
368,4,0,Sleeping,7
368,4,1,Sleeping,7
368,4,2,Shopping,6
368,4,3,Sleeping,7
368,4,4,Sleeping,7
368,4,5,Personal Care,4
368,4,6,Traveling / Commuting,10
368,4,7,Personal Care,4
368,4,8,Shopping,6
368,4,9,Education,2
368,4,10,Working,11
368,4,11,Traveling / Commuting,10
368,4,12,Personal Care,4
368,4,13,Education,2
368,4,14,Traveling / Commuting,10
368,4,15,Socializing and Leisure,8
368,4,16,Caring for Household Members,0
368,4,17,Personal Care,4
368,4,18,Traveling / Commuting,10
368,4,19,Caring for Household Members,0
368,4,20,Sleeping,7
368,4,21,Socializing and Leisure,8
368,4,22,Personal Care,4
368,4,23,Sleeping,7
369,5,0,Sleeping,7
369,5,1,Sleeping,7
369,5,2,Sleeping,7
369,5,3,Sleeping,7
369,5,4,Sleeping,7
369,5,5,Socializing and Leisure,8
369,5,6,Traveling / Commuting,10
369,5,7,Caring for Household Members,0
369,5,8,Personal Care,4
369,5,9,Education,2
369,5,10,Working,11
369,5,11,Shopping,6
369,5,12,Socializing and Leisure,8
369,5,13,Working,11
369,5,14,Traveling / Commuting,10
369,5,15,Working,11
369,5,16,Socializing and Leisure,8
369,5,17,Personal Care,4
369,5,18,Traveling / Commuting,10
369,5,19,Personal Care,4
369,5,20,Personal Care,4
369,5,21,Household Activities,3
369,5,22,Sleeping,7
369,5,23,Sleeping,7
370,6,0,Sleeping,7
370,6,1,Sleeping,7
370,6,2,Sleeping,7
370,6,3,Sleeping,7
370,6,4,Personal Care,4
370,6,5,Eating and Drinking,1
370,6,6,Sports and Exercise,9
370,6,7,Sports and Exercise,9
370,6,8,Working,11
370,6,9,Working,11
370,6,10,Working,11
370,6,11,Education,2
370,6,12,Religious and Volunteer Activities,5
370,6,13,Household Activities,3
370,6,14,Personal Care,4
370,6,15,Working,11
370,6,16,Working,11
370,6,17,Socializing and Leisure,8
370,6,18,Personal Care,4
370,6,19,Religious and Volunteer Activities,5
370,6,20,Caring for Household Members,0
370,6,21,Sports and Exercise,9
370,6,22,Socializing and Leisure,8
370,6,23,Sleeping,7
371,0,0,Sleeping,7
371,0,1,Sleeping,7
371,0,2,Sleeping,7
371,0,3,Sleeping,7
371,0,4,Sleeping,7
371,0,5,Traveling / Commuting,10
371,0,6,Sports and Exercise,9
371,0,7,Education,2
371,0,8,Traveling / Commuting,10
371,0,9,Working,11
371,0,10,Eating and Drinking,1
371,0,11,Household Activities,3
371,0,12,Household Activities,3
371,0,13,Education,2
371,0,14,Working,11
371,0,15,Shopping,6
371,0,16,Shopping,6
371,0,17,Personal Care,4
371,0,18,Socializing and Leisure,8
371,0,19,Sports and Exercise,9
371,0,20,Eating and Drinking,1
371,0,21,Socializing and Leisure,8
371,0,22,Household Activities,3
371,0,23,Sleeping,7
372,1,0,Sleeping,7
372,1,1,Traveling / Commuting,10
372,1,2,Sleeping,7
372,1,3,Sleeping,7
372,1,4,Sleeping,7
372,1,5,Eating and Drinking,1
372,1,6,Caring for Household Members,0
372,1,7,Sports and Exercise,9
372,1,8,Personal Care,4
372,1,9,Traveling / Commuting,10
372,1,10,Working,11
372,1,11,Working,11
372,1,12,Working,11
372,1,13,Working,11
372,1,14,Education,2
372,1,15,Traveling / Commuting,10
372,1,16,Working,11
372,1,17,Traveling / Commuting,10
372,1,18,Sports and Exercise,9
372,1,19,Religious and Volunteer Activities,5
372,1,20,Household Activities,3
372,1,21,Socializing and Leisure,8
372,1,22,Sleeping,7
372,1,23,Caring for Household Members,0
373,2,0,Sleeping,7
373,2,1,Sleeping,7
373,2,2,Sleeping,7
373,2,3,Sleeping,7
373,2,4,Sleeping,7
373,2,5,Sports and Exercise,9
373,2,6,Caring for Household Members,0
373,2,7,Traveling / Commuting,10
373,2,8,Working,11
373,2,9,Shopping,6
373,2,10,Household Activities,3
373,2,11,Personal Care,4
373,2,12,Shopping,6
373,2,13,Socializing and Leisure,8
373,2,14,Shopping,6
373,2,15,Sports and Exercise,9
373,2,16,Shopping,6
373,2,17,Personal Care,4
373,2,18,Eating and Drinking,1
373,2,19,Socializing and Leisure,8
373,2,20,Household Activities,3
373,2,21,Sleeping,7
373,2,22,Sleeping,7
373,2,23,Sleeping,7
374,3,0,Sleeping,7
374,3,1,Sleeping,7
374,3,2,Sleeping,7
374,3,3,Sleeping,7
374,3,4,Sleeping,7
374,3,5,Eating and Drinking,1
374,3,6,Caring for Household Members,0
374,3,7,Caring for Household Members,0
374,3,8,Personal Care,4
374,3,9,Education,2
374,3,10,Working,11
374,3,11,Religious and Volunteer Activities,5
374,3,12,Education,2
374,3,13,Shopping,6
374,3,14,Working,11
374,3,15,Working,11
374,3,16,Working,11
374,3,17,Shopping,6
374,3,18,Working,11
374,3,19,Shopping,6
374,3,20,Eating and Drinking,1
374,3,21,Religious and Volunteer Activities,5
374,3,22,Sleeping,7
374,3,23,Socializing and Leisure,8
375,4,0,Household Activities,3
375,4,1,Sleeping,7
375,4,2,Sleeping,7
375,4,3,Sleeping,7
375,4,4,Sleeping,7
375,4,5,Sleeping,7
375,4,6,Personal Care,4
375,4,7,Caring for Household Members,0
375,4,8,Caring for Household Members,0
375,4,9,Shopping,6
375,4,10,Working,11
375,4,11,Working,11
375,4,12,Eating and Drinking,1
375,4,13,Eating and Drinking,1
375,4,14,Working,11
375,4,15,Eating and Drinking,1
375,4,16,Working,11
375,4,17,Traveling / Commuting,10
375,4,18,Personal Care,4
375,4,19,Socializing and Leisure,8
375,4,20,Household Activities,3
375,4,21,Sports and Exercise,9
375,4,22,Personal Care,4
375,4,23,Sleeping,7
376,5,0,Sleeping,7
376,5,1,Sleeping,7
376,5,2,Sleeping,7
376,5,3,Sleeping,7
376,5,4,Religious and Volunteer Activities,5
376,5,5,Personal Care,4
376,5,6,Eating and Drinking,1
376,5,7,Education,2
376,5,8,Working,11
376,5,9,Education,2
376,5,10,Household Activities,3
376,5,11,Education,2
376,5,12,Eating and Drinking,1
376,5,13,Education,2
376,5,14,Education,2
376,5,15,Working,11
376,5,16,Working,11
376,5,17,Household Activities,3
376,5,18,Religious and Volunteer Activities,5
376,5,19,Household Activities,3
376,5,20,Shopping,6
376,5,21,Sleeping,7
376,5,22,Sleeping,7
376,5,23,Sleeping,7
377,6,0,Socializing and Leisure,8
377,6,1,Sleeping,7
377,6,2,Sleeping,7
377,6,3,Sleeping,7
377,6,4,Sleeping,7
377,6,5,Sleeping,7
377,6,6,Household Activities,3
377,6,7,Traveling / Commuting,10
377,6,8,Traveling / Commuting,10
377,6,9,Working,11
377,6,10,Working,11
377,6,11,Working,11
377,6,12,Traveling / Commuting,10
377,6,13,Education,2
377,6,14,Education,2
377,6,15,Working,11
377,6,16,Shopping,6
377,6,17,Shopping,6
377,6,18,Eating and Drinking,1
377,6,19,Shopping,6
377,6,20,Sleeping,7
377,6,21,Sleeping,7
377,6,22,Socializing and Leisure,8
377,6,23,Sleeping,7
378,0,0,Sleeping,7
378,0,1,Sleeping,7
378,0,2,Sleeping,7
378,0,3,Sleeping,7
378,0,4,Personal Care,4
378,0,5,Household Activities,3
378,0,6,Sports and Exercise,9
378,0,7,Eating and Drinking,1
378,0,8,Working,11
378,0,9,Household Activities,3
378,0,10,Working,11
378,0,11,Education,2
378,0,12,Working,11
378,0,13,Eating and Drinking,1
378,0,14,Working,11
378,0,15,Religious and Volunteer Activities,5
378,0,16,Working,11
378,0,17,Socializing and Leisure,8
378,0,18,Caring for Household Members,0
378,0,19,Personal Care,4
378,0,20,Socializing and Leisure,8
378,0,21,Socializing and Leisure,8
378,0,22,Personal Care,4
378,0,23,Socializing and Leisure,8
379,1,0,Sleeping,7
379,1,1,Sleeping,7
379,1,2,Shopping,6
379,1,3,Sleeping,7
379,1,4,Sleeping,7
379,1,5,Household Activities,3
379,1,6,Personal Care,4
379,1,7,Education,2
379,1,8,Eating and Drinking,1
379,1,9,Working,11
379,1,10,Working,11
379,1,11,Education,2
379,1,12,Eating and Drinking,1
379,1,13,Sports and Exercise,9
379,1,14,Traveling / Commuting,10
379,1,15,Shopping,6
379,1,16,Shopping,6
379,1,17,Shopping,6
379,1,18,Household Activities,3
379,1,19,Caring for Household Members,0
379,1,20,Socializing and Leisure,8
379,1,21,Religious and Volunteer Activities,5
379,1,22,Socializing and Leisure,8
379,1,23,Socializing and Leisure,8
380,2,0,Personal Care,4
380,2,1,Sleeping,7
380,2,2,Sleeping,7
380,2,3,Eating and Drinking,1
380,2,4,Sleeping,7
380,2,5,Traveling / Commuting,10
380,2,6,Eating and Drinking,1
380,2,7,Caring for Household Members,0
380,2,8,Education,2
380,2,9,Religious and Volunteer Activities,5
380,2,10,Working,11
380,2,11,Education,2
380,2,12,Household Activities,3
380,2,13,Working,11
380,2,14,Education,2
380,2,15,Shopping,6
380,2,16,Socializing and Leisure,8
380,2,17,Household Activities,3
380,2,18,Caring for Household Members,0
380,2,19,Socializing and Leisure,8
380,2,20,Caring for Household Members,0
380,2,21,Personal Care,4
380,2,22,Socializing and Leisure,8
380,2,23,Sleeping,7
381,3,0,Sleeping,7
381,3,1,Sleeping,7
381,3,2,Sleeping,7
381,3,3,Sleeping,7
381,3,4,Sleeping,7
381,3,5,Personal Care,4
381,3,6,Household Activities,3
381,3,7,Household Activities,3
381,3,8,Eating and Drinking,1
381,3,9,Caring for Household Members,0
381,3,10,Working,11
381,3,11,Eating and Drinking,1
381,3,12,Traveling / Commuting,10
381,3,13,Shopping,6
381,3,14,Socializing and Leisure,8
381,3,15,Working,11
381,3,16,Traveling / Commuting,10
381,3,17,Sports and Exercise,9
381,3,18,Sports and Exercise,9
381,3,19,Caring for Household Members,0
381,3,20,Religious and Volunteer Activities,5
381,3,21,Socializing and Leisure,8
381,3,22,Socializing and Leisure,8
381,3,23,Sleeping,7
382,4,0,Sleeping,7
382,4,1,Sleeping,7
382,4,2,Sleeping,7
382,4,3,Sleeping,7
382,4,4,Sleeping,7
382,4,5,Sleeping,7
382,4,6,Personal Care,4
382,4,7,Eating and Drinking,1
382,4,8,Working,11
382,4,9,Education,2
382,4,10,Shopping,6
382,4,11,Personal Care,4
382,4,12,Working,11
382,4,13,Working,11
382,4,14,Working,11
382,4,15,Socializing and Leisure,8
382,4,16,Sports and Exercise,9
382,4,17,Sports and Exercise,9
382,4,18,Sports and Exercise,9
382,4,19,Sleeping,7
382,4,20,Religious and Volunteer Activities,5
382,4,21,Socializing and Leisure,8
382,4,22,Socializing and Leisure,8
382,4,23,Sleeping,7
383,5,0,Caring for Household Members,0
383,5,1,Sleeping,7
383,5,2,Sleeping,7
383,5,3,Sleeping,7
383,5,4,Sleeping,7
383,5,5,Traveling / Commuting,10
383,5,6,Caring for Household Members,0
383,5,7,Caring for Household Members,0
383,5,8,Traveling / Commuting,10
383,5,9,Working,11
383,5,10,Shopping,6
383,5,11,Household Activities,3
383,5,12,Traveling / Commuting,10
383,5,13,Eating and Drinking,1
383,5,14,Household Activities,3
383,5,15,Socializing and Leisure,8
383,5,16,Education,2
383,5,17,Socializing and Leisure,8
383,5,18,Traveling / Commuting,10
383,5,19,Religious and Volunteer Activities,5
